X,gene_name,baseMean_AD_6M,baseMean_WT_6M,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Description
ENSMUSG00000002699,Lcp2,410.8658257,107.0182665,188.0224731,1.939717457,0.185985542,10.42939916,1.82036E-25,3.41096E-23,lymphocyte cytosolic protein 2 [Source:MGI Symbol;Acc:MGI:1321402]
ENSMUSG00000036905,C1qb,6106.686938,1359.245814,2489.237862,2.167326598,0.208443668,10.39766099,2.54094E-25,4.7274E-23,"complement component 1, q subcomponent, beta polypeptide [Source:MGI Symbol;Acc:MGI:88224]"
ENSMUSG00000020100,Slc29a3,1600.958119,751.9682342,980.5059632,1.089744458,0.105825284,10.29758123,7.22552E-25,1.33402E-22,"solute carrier family 29 (nucleoside transporters), member 3 [Source:MGI Symbol;Acc:MGI:1918529]"
ENSMUSG00000032440,Tgfbr2,2058.784928,912.7433654,1157.25227,1.17271849,0.113889722,10.29696511,7.27194E-25,1.33402E-22,"transforming growth factor, beta receptor II [Source:MGI Symbol;Acc:MGI:98729]"
ENSMUSG00000026177,Slc11a1,444.5917836,100.2575876,181.6701541,2.14830587,0.209127335,10.2727167,9.3533E-25,1.70392E-22,"solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1 [Source:MGI Symbol;Acc:MGI:1345275]"
ENSMUSG00000038147,Cd84,526.6708176,131.4772356,222.0667916,1.998876964,0.194953345,10.25310423,1.14603E-24,2.07336E-22,CD84 antigen [Source:MGI Symbol;Acc:MGI:1336885]
ENSMUSG00000079293,Clec7a,413.3162766,10.06690309,110.057997,5.371838015,0.524575612,10.24035028,1.30762E-24,2.34951E-22,"C-type lectin domain family 7, member a [Source:MGI Symbol;Acc:MGI:1861431]"
ENSMUSG00000018654,Ikzf1,616.1869019,172.7044424,295.405254,1.833381139,0.17996229,10.1875851,2.25291E-24,4.02045E-22,IKAROS family zinc finger 1 [Source:MGI Symbol;Acc:MGI:1342540]
ENSMUSG00000023992,Trem2,1569.365616,449.2462431,694.8182255,1.803921235,0.177234269,10.17817401,2.48174E-24,4.39889E-22,triggering receptor expressed on myeloid cells 2 [Source:MGI Symbol;Acc:MGI:1913150]
ENSMUSG00000016496,Cd274,490.7589492,119.8193688,195.7237192,2.028753981,0.199433148,10.17260169,2.62794E-24,4.62676E-22,CD274 antigen [Source:MGI Symbol;Acc:MGI:1926446]
ENSMUSG00000045962,Wnk1,18150.57613,13161.36132,14941.74485,0.46378087,0.045694989,10.14949078,3.33097E-24,5.78684E-22,WNK lysine deficient protein kinase 1 [Source:MGI Symbol;Acc:MGI:2442092]
ENSMUSG00000006519,Cyba,471.7241628,121.483069,196.1596829,1.955433971,0.193119348,10.12552077,4.25706E-24,7.34708E-22,"cytochrome b-245, alpha polypeptide [Source:MGI Symbol;Acc:MGI:1316658]"
ENSMUSG00000001123,Lgals9,908.4747788,213.0649284,370.6482147,2.089094567,0.206539035,10.11476868,4.75138E-24,8.1466E-22,"lectin, galactose binding, soluble 9 [Source:MGI Symbol;Acc:MGI:109496]"
ENSMUSG00000026656,Fcgr2b,1122.145174,124.9979728,376.448325,3.165186064,0.313419075,10.09889414,5.58686E-24,9.49237E-22,"Fc receptor, IgG, low affinity IIb [Source:MGI Symbol;Acc:MGI:95499]"
ENSMUSG00000052336,Cx3cr1,5735.638185,2278.472284,3049.273198,1.331486867,0.131849803,10.09851239,5.60865E-24,9.49237E-22,chemokine (C-X3-C motif) receptor 1 [Source:MGI Symbol;Acc:MGI:1333815]
ENSMUSG00000029826,Zc3hav1,891.9651834,276.7273578,413.0068939,1.684925668,0.166927598,10.09375136,5.88756E-24,9.90053E-22,"zinc finger CCCH type, antiviral 1 [Source:MGI Symbol;Acc:MGI:1926031]"
ENSMUSG00000052160,Pld4,1609.26194,348.9701631,643.1587234,2.204255479,0.218404735,10.09252606,5.96153E-24,9.96107E-22,"phospholipase D family, member 4 [Source:MGI Symbol;Acc:MGI:2144765]"
ENSMUSG00000037686,Aspg,431.2284535,112.4243933,188.6309492,1.936685262,0.192090104,10.08217095,6.6246E-24,1.09989E-21,asparaginase [Source:MGI Symbol;Acc:MGI:2144822]
ENSMUSG00000029622,Arpc1b,1957.673928,570.1694371,916.8299205,1.779174813,0.176533191,10.07841532,6.88272E-24,1.13293E-21,"actin related protein 2/3 complex, subunit 1B [Source:MGI Symbol;Acc:MGI:1343142]"
ENSMUSG00000030966,Trim21,258.3544906,67.33457675,117.3398597,1.943271727,0.192822626,10.07802749,6.90993E-24,1.13293E-21,tripartite motif-containing 21 [Source:MGI Symbol;Acc:MGI:106657]
ENSMUSG00000030789,Itgax,507.2421418,8.021693442,133.1924003,5.988266825,0.594319176,10.07584319,7.06522E-24,1.15119E-21,integrin alpha X [Source:MGI Symbol;Acc:MGI:96609]
ENSMUSG00000015947,Fcgr1,810.3759699,111.8623741,285.125323,2.855979758,0.283639328,10.06905418,7.57026E-24,1.21934E-21,"Fc receptor, IgG, high affinity I [Source:MGI Symbol;Acc:MGI:95498]"
ENSMUSG00000039298,Cdk5rap2,1672.764484,1085.943271,1238.454265,0.622402529,0.061813896,10.06897424,7.57641E-24,1.21934E-21,CDK5 regulatory subunit associated protein 2 [Source:MGI Symbol;Acc:MGI:2384875]
ENSMUSG00000015850,Adamtsl4,853.0055844,392.1766116,463.7255364,1.117891311,0.111036022,10.06782562,7.6654E-24,1.22614E-21,ADAMTS-like 4 [Source:MGI Symbol;Acc:MGI:2389008]
ENSMUSG00000040663,Clcf1,365.9569696,59.95403547,134.7418675,2.6092079,0.259271312,10.06361975,8.00016E-24,1.27193E-21,cardiotrophin-like cytokine factor 1 [Source:MGI Symbol;Acc:MGI:1930088]
ENSMUSG00000002325,Irf9,1463.734207,401.7912048,728.7776747,1.864464681,0.185303252,10.06169435,8.1582E-24,1.28924E-21,interferon regulatory factor 9 [Source:MGI Symbol;Acc:MGI:107587]
ENSMUSG00000040033,Stat2,2620.008477,1206.835201,1567.883796,1.117319862,0.111061803,10.06034328,8.27094E-24,1.29923E-21,signal transducer and activator of transcription 2 [Source:MGI Symbol;Acc:MGI:103039]
ENSMUSG00000020256,Aldh1l2,865.9880852,290.6568675,433.2866975,1.572704005,0.156688216,10.03715562,1.04648E-23,1.63407E-21,"aldehyde dehydrogenase 1 family, member L2 [Source:MGI Symbol;Acc:MGI:2444680]"
ENSMUSG00000048779,P2ry6,310.2067767,76.39025153,138.9941694,2.01788921,0.201073404,10.03558486,1.06327E-23,1.65047E-21,"pyrimidinergic receptor P2Y, G-protein coupled, 6 [Source:MGI Symbol;Acc:MGI:2673874]"
ENSMUSG00000025510,Cd151,1548.043136,789.1097043,967.3916605,0.97111293,0.096913267,10.02043333,1.23958E-23,1.91282E-21,CD151 antigen [Source:MGI Symbol;Acc:MGI:1096360]
ENSMUSG00000022906,Parp9,649.2809875,126.716577,262.3215619,2.354126656,0.235126692,10.01216255,1.34774E-23,2.06756E-21,"poly (ADP-ribose) polymerase family, member 9 [Source:MGI Symbol;Acc:MGI:1933117]"
ENSMUSG00000051504,Siglech,1507.653612,631.5229125,831.9909773,1.253976107,0.125341258,10.0044959,1.45631E-23,2.22113E-21,sialic acid binding Ig-like lectin H [Source:MGI Symbol;Acc:MGI:2443256]
ENSMUSG00000030342,Cd9,3620.816321,1152.741682,1786.178088,1.650817425,0.165069989,10.00071204,1.51305E-23,2.29433E-21,CD9 antigen [Source:MGI Symbol;Acc:MGI:88348]
ENSMUSG00000040997,Abhd4,3884.296178,2461.649925,2682.920469,0.657388862,0.065827289,9.986570516,1.74515E-23,2.61849E-21,abhydrolase domain containing 4 [Source:MGI Symbol;Acc:MGI:1915938]
ENSMUSG00000049502,Dtx3l,823.909804,289.0767121,424.3240669,1.508672681,0.151071556,9.986477414,1.74679E-23,2.61849E-21,"deltex 3-like, E3 ubiquitin ligase [Source:MGI Symbol;Acc:MGI:2656973]"
ENSMUSG00000031983,2310022B05Rik,1910.829926,3049.348506,2387.193389,-0.674496284,0.067568857,-9.982354446,1.82094E-23,2.71413E-21,RIKEN cDNA 2310022B05 gene [Source:MGI Symbol;Acc:MGI:1916801]
ENSMUSG00000034330,Plcg2,546.3652415,149.1437454,250.1869861,1.869136509,0.187484365,9.969559364,2.07146E-23,3.05284E-21,"phospholipase C, gamma 2 [Source:MGI Symbol;Acc:MGI:97616]"
ENSMUSG00000037010,Apln,531.8125457,1154.534832,919.1728991,-1.116509196,0.112067511,-9.962826785,2.21669E-23,3.23623E-21,apelin [Source:MGI Symbol;Acc:MGI:1353624]
ENSMUSG00000030341,Tnfrsf1a,1237.962636,291.7596418,536.4472866,2.084397126,0.209635498,9.942958841,2.70666E-23,3.92286E-21,"tumor necrosis factor receptor superfamily, member 1a [Source:MGI Symbol;Acc:MGI:1314884]"
ENSMUSG00000025017,Pik3ap1,1012.566213,157.4239761,369.1260285,2.682561105,0.269937369,9.937716701,2.85291E-23,4.11211E-21,phosphoinositide-3-kinase adaptor protein 1 [Source:MGI Symbol;Acc:MGI:1933177]
ENSMUSG00000029119,Man2b2,1919.212617,1160.534213,1345.479963,0.724886088,0.072947918,9.937035942,2.87247E-23,4.11768E-21,"mannosidase 2, alpha B2 [Source:MGI Symbol;Acc:MGI:1195262]"
ENSMUSG00000027858,Tspan2,6582.619018,4494.073286,5332.403103,0.550344977,0.055390462,9.935735439,2.9102E-23,4.1491E-21,tetraspanin 2 [Source:MGI Symbol;Acc:MGI:1917997]
ENSMUSG00000029343,Crybb1,307.2435292,108.2804829,146.6038986,1.4982645,0.151014634,9.92131996,3.36279E-23,4.76844E-21,"crystallin, beta B1 [Source:MGI Symbol;Acc:MGI:104992]"
ENSMUSG00000024816,Frmd8,1833.773731,985.2759566,1143.921243,0.894583942,0.090203255,9.917424182,3.49663E-23,4.93157E-21,FERM domain containing 8 [Source:MGI Symbol;Acc:MGI:1914707]
ENSMUSG00000071713,Csf2rb,534.9220092,59.15359044,176.9312973,3.178918825,0.320646374,9.914095669,3.61515E-23,5.07146E-21,"colony stimulating factor 2 receptor, beta, low-affinity (granulocyte-macrophage) [Source:MGI Symbol;Acc:MGI:1339759]"
ENSMUSG00000042613,Pbxip1,3407.484417,2003.623464,2366.780418,0.765103651,0.077351548,9.891252019,4.5431E-23,6.23975E-21,pre B cell leukemia transcription factor interacting protein 1 [Source:MGI Symbol;Acc:MGI:2441670]
ENSMUSG00000024610,Cd74,1369.760805,90.97747517,403.3887753,3.909810074,0.395465078,9.886612724,4.75857E-23,6.50164E-21,"CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated) [Source:MGI Symbol;Acc:MGI:96534]"
ENSMUSG00000053931,Cnn3,6141.388241,2400.828259,3248.030378,1.354718363,0.137087385,9.882151869,4.97528E-23,6.76252E-21,"calponin 3, acidic [Source:MGI Symbol;Acc:MGI:1919244]"
ENSMUSG00000039787,Cercam,585.1608475,333.6524412,366.1759049,0.803980581,0.081624562,9.849738337,6.87227E-23,9.19797E-21,cerebral endothelial cell adhesion molecule [Source:MGI Symbol;Acc:MGI:2139134]
ENSMUSG00000028581,Laptm5,4279.04383,1461.480526,2111.607104,1.549621423,0.157363483,9.847401646,7.03389E-23,9.3665E-21,lysosomal-associated protein transmembrane 5 [Source:MGI Symbol;Acc:MGI:108046]
ENSMUSG00000049625,Tifab,329.1159475,108.5100472,166.9739337,1.6058569,0.163322463,9.832431325,8.1624E-23,1.076E-20,"TRAF-interacting protein with forkhead-associated domain, family member B [Source:MGI Symbol;Acc:MGI:2385852]"
ENSMUSG00000027848,Olfml3,2368.002822,682.1682285,1090.609328,1.795055574,0.182759515,9.821954134,9.05706E-23,1.18797E-20,olfactomedin-like 3 [Source:MGI Symbol;Acc:MGI:1914877]
ENSMUSG00000040613,Apobec1,280.5876369,58.63975934,114.3237596,2.253888897,0.229875948,9.804805242,1.07354E-22,1.39417E-20,"apolipoprotein B mRNA editing enzyme, catalytic polypeptide 1 [Source:MGI Symbol;Acc:MGI:103298]"
ENSMUSG00000054404,Slfn5,1005.241027,293.4559156,523.5504978,1.775127248,0.181059611,9.80410398,1.08102E-22,1.39697E-20,schlafen 5 [Source:MGI Symbol;Acc:MGI:1329004]
ENSMUSG00000034116,Vav1,528.9180248,134.1091947,234.3520025,1.977486831,0.202283688,9.775809672,1.43009E-22,1.83003E-20,vav 1 oncogene [Source:MGI Symbol;Acc:MGI:98923]
ENSMUSG00000021666,Gfm2,5473.124259,3018.020154,3577.438218,0.858792464,0.087966386,9.762734386,1.62708E-22,2.06199E-20,"G elongation factor, mitochondrial 2 [Source:MGI Symbol;Acc:MGI:2444783]"
ENSMUSG00000037242,Clic4,5749.319454,3745.14491,4183.649259,0.618174757,0.063448157,9.74299002,1.97651E-22,2.49278E-20,chloride intracellular channel 4 (mitochondrial) [Source:MGI Symbol;Acc:MGI:1352754]
ENSMUSG00000007872,Id3,1135.972598,591.9165662,736.5358994,0.937729994,0.096787857,9.688508642,3.3742E-22,4.15565E-20,inhibitor of DNA binding 3 [Source:MGI Symbol;Acc:MGI:96398]
ENSMUSG00000034708,Grn,4850.761876,2000.060641,2680.108436,1.277965783,0.132141071,9.671223157,3.99573E-22,4.89814E-20,granulin [Source:MGI Symbol;Acc:MGI:95832]
ENSMUSG00000060519,Tor3a,853.9847178,331.2337519,449.2564153,1.364824951,0.141382751,9.653404962,4.75501E-22,5.80178E-20,"torsin family 3, member A [Source:MGI Symbol;Acc:MGI:1353652]"
ENSMUSG00000028413,B4galt1,538.9460543,220.4907693,310.4751698,1.285239418,0.133191003,9.649596384,4.93496E-22,5.99346E-20,"UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1 [Source:MGI Symbol;Acc:MGI:95705]"
ENSMUSG00000011884,Gltp,2394.066403,1411.174011,1629.8566,0.762394573,0.079275361,9.617043181,6.77507E-22,8.19034E-20,glycolipid transfer protein [Source:MGI Symbol;Acc:MGI:1929253]
ENSMUSG00000052142,Rasal3,459.94348,118.543648,202.4831386,1.952717708,0.203167448,9.611370945,7.15894E-22,8.6147E-20,RAS protein activator like 3 [Source:MGI Symbol;Acc:MGI:2444128]
ENSMUSG00000063268,Parp10,399.2694896,113.7002339,181.4977264,1.807461608,0.188223656,9.602733494,7.78518E-22,9.32551E-20,"poly (ADP-ribose) polymerase family, member 10 [Source:MGI Symbol;Acc:MGI:3712326]"
ENSMUSG00000105813,Gm42928,755.4991489,299.1675917,411.9777585,1.335328825,0.139190748,9.593517093,8.51324E-22,1.01513E-19,predicted gene 42928 [Source:MGI Symbol;Acc:MGI:5663065]
ENSMUSG00000044583,Tlr7,404.5152293,116.1943101,196.8838163,1.797264998,0.187533793,9.583686055,9.36419E-22,1.11154E-19,toll-like receptor 7 [Source:MGI Symbol;Acc:MGI:2176882]
ENSMUSG00000026135,Zfp142,3637.717482,2377.309261,3011.59129,0.614313881,0.064239802,9.562823388,1.14587E-21,1.34797E-19,zinc finger protein 142 [Source:MGI Symbol;Acc:MGI:1924514]
ENSMUSG00000001930,Vwf,1822.7563,770.9244848,1018.246882,1.239172029,0.12973642,9.551458447,1.27883E-21,1.491E-19,Von Willebrand factor [Source:MGI Symbol;Acc:MGI:98941]
ENSMUSG00000028599,Tnfrsf1b,584.7542681,193.7062554,290.3221872,1.592355879,0.166835862,9.544446029,1.36837E-21,1.58834E-19,"tumor necrosis factor receptor superfamily, member 1b [Source:MGI Symbol;Acc:MGI:1314883]"
ENSMUSG00000070348,Ccnd1,8167.059216,2178.773594,3762.470224,1.906239049,0.199831759,9.539219688,1.43911E-21,1.66309E-19,cyclin D1 [Source:MGI Symbol;Acc:MGI:88313]
ENSMUSG00000046312,Myorg,808.7302676,1556.755129,1293.789684,-0.942402099,0.098812731,-9.53725382,1.46665E-21,1.68748E-19,myogenesis regulating glycosidase (putative) [Source:MGI Symbol;Acc:MGI:2140300]
ENSMUSG00000031838,Ifi30,540.588023,66.20185813,189.7647794,3.030830933,0.317889933,9.534214891,1.51024E-21,1.73005E-19,interferon gamma inducible protein 30 [Source:MGI Symbol;Acc:MGI:2137648]
ENSMUSG00000005413,Hmox1,805.3574324,155.0378239,313.8880618,2.375504937,0.249219614,9.531773586,1.54619E-21,1.76353E-19,heme oxygenase 1 [Source:MGI Symbol;Acc:MGI:96163]
ENSMUSG00000024810,Il33,3954.358234,2670.739376,2762.132301,0.565551267,0.059408396,9.519719533,1.73647E-21,1.97198E-19,interleukin 33 [Source:MGI Symbol;Acc:MGI:1924375]
ENSMUSG00000037405,Icam1,709.3437405,87.84572445,251.048253,3.010890382,0.317092109,9.495317898,2.1954E-21,2.48242E-19,intercellular adhesion molecule 1 [Source:MGI Symbol;Acc:MGI:96392]
ENSMUSG00000018920,Cxcl16,295.4636188,47.12553383,107.9967628,2.642736146,0.278509476,9.488855394,2.33585E-21,2.62989E-19,chemokine (C-X-C motif) ligand 16 [Source:MGI Symbol;Acc:MGI:1932682]
ENSMUSG00000033777,Tlr13,386.667673,95.29441617,160.4400448,2.015307916,0.212577086,9.480362881,2.534E-21,2.8287E-19,toll-like receptor 13 [Source:MGI Symbol;Acc:MGI:3045213]
ENSMUSG00000024397,Aif1,490.9902092,137.0346887,219.6758984,1.843190176,0.194486993,9.477189955,2.61223E-21,2.90367E-19,allograft inflammatory factor 1 [Source:MGI Symbol;Acc:MGI:1343098]
ENSMUSG00000014599,Csf1,2356.447039,895.0041527,1235.709243,1.396674342,0.147535014,9.466731351,2.88737E-21,3.18254E-19,colony stimulating factor 1 (macrophage) [Source:MGI Symbol;Acc:MGI:1339753]
ENSMUSG00000024300,Myo1f,592.6530308,115.1507121,229.6242471,2.360733774,0.24936779,9.466875323,2.8834E-21,3.18254E-19,myosin IF [Source:MGI Symbol;Acc:MGI:107711]
ENSMUSG00000037321,Tap1,852.6550244,146.1766308,305.5421496,2.543135495,0.269998692,9.419065986,4.55118E-21,4.99545E-19,"transporter 1, ATP-binding cassette, sub-family B (MDR/TAP) [Source:MGI Symbol;Acc:MGI:98483]"
ENSMUSG00000029484,Anxa3,1428.285313,320.5843806,601.6714703,2.155339863,0.229224309,9.402754306,5.31531E-21,5.80985E-19,annexin A3 [Source:MGI Symbol;Acc:MGI:1201378]
ENSMUSG00000098112,Bin2,750.0057569,171.1542809,310.8578287,2.13024771,0.226596634,9.401056286,5.4018E-21,5.8799E-19,bridging integrator 2 [Source:MGI Symbol;Acc:MGI:3611448]
ENSMUSG00000021190,Lgmn,7563.61906,3807.564717,4738.377595,0.989933906,0.105383004,9.393677021,5.79414E-21,6.28089E-19,legumain [Source:MGI Symbol;Acc:MGI:1330838]
ENSMUSG00000059498,Fcgr3,1517.887722,346.5330224,637.6765111,2.130457438,0.227348214,9.370900258,7.19165E-21,7.76372E-19,"Fc receptor, IgG, low affinity III [Source:MGI Symbol;Acc:MGI:95500]"
ENSMUSG00000024039,Cbs,617.2980127,1069.556226,873.3098917,-0.793329,0.084662949,-9.370439046,7.22314E-21,7.76577E-19,cystathionine beta-synthase [Source:MGI Symbol;Acc:MGI:88285]
ENSMUSG00000018774,Cd68,1034.850735,382.5317197,522.3981766,1.434203638,0.153075122,9.369279761,7.30292E-21,7.81948E-19,CD68 antigen [Source:MGI Symbol;Acc:MGI:88342]
ENSMUSG00000021998,Lcp1,1477.815086,435.542994,686.3954289,1.762234797,0.188232202,9.362026137,7.8222E-21,8.34146E-19,lymphocyte cytosolic protein 1 [Source:MGI Symbol;Acc:MGI:104808]
ENSMUSG00000041482,Piezo2,272.6072144,46.01409619,101.9237436,2.562710507,0.27381833,9.359163438,8.03705E-21,8.53587E-19,piezo-type mechanosensitive ion channel component 2 [Source:MGI Symbol;Acc:MGI:1918781]
ENSMUSG00000000290,Itgb2,932.1541142,233.4088939,399.1822318,1.996039458,0.213430943,9.352155906,8.58791E-21,9.08413E-19,integrin beta 2 [Source:MGI Symbol;Acc:MGI:96611]
ENSMUSG00000020120,Plek,2291.299438,1118.95559,1388.657015,1.033048559,0.110481136,9.350451999,8.7274E-21,9.19461E-19,pleckstrin [Source:MGI Symbol;Acc:MGI:1860485]
ENSMUSG00000005142,Man2b1,3689.646387,2131.553675,2499.513378,0.791679043,0.084735443,9.342950454,9.36863E-21,9.76367E-19,"mannosidase 2, alpha B1 [Source:MGI Symbol;Acc:MGI:107286]"
ENSMUSG00000057143,Trim12c,249.1716481,74.79225263,115.8657189,1.716449112,0.183718306,9.342831138,9.3792E-21,9.76367E-19,tripartite motif-containing 12C [Source:MGI Symbol;Acc:MGI:4821183]
ENSMUSG00000002111,Spi1,481.0247594,133.0452299,211.6664477,1.850845214,0.198258365,9.335521401,1.00495E-20,1.04201E-18,spleen focus forming virus (SFFV) proviral integration oncogene [Source:MGI Symbol;Acc:MGI:98282]
ENSMUSG00000036570,Fxyd1,1241.949777,699.0891784,786.8889536,0.8272662,0.088728774,9.323539123,1.12523E-20,1.16213E-18,FXYD domain-containing ion transport regulator 1 [Source:MGI Symbol;Acc:MGI:1889273]
ENSMUSG00000015950,Ncf1,890.5852529,251.2333364,408.4892869,1.82448932,0.195954783,9.310766965,1.26913E-20,1.30561E-18,neutrophil cytosolic factor 1 [Source:MGI Symbol;Acc:MGI:97283]
ENSMUSG00000030579,Tyrobp,1251.287737,373.0071078,555.8852731,1.745303128,0.187900106,9.288462725,1.56533E-20,1.60403E-18,TYRO protein tyrosine kinase binding protein [Source:MGI Symbol;Acc:MGI:1277211]
ENSMUSG00000044468,Tent5c,474.0899355,139.9045572,211.6816339,1.759555699,0.189532343,9.283669833,1.6374E-20,1.67135E-18,terminal nucleotidyltransferase 5C [Source:MGI Symbol;Acc:MGI:1921895]
ENSMUSG00000027995,Tlr2,318.5526492,35.38725329,108.474708,3.172146646,0.341742234,9.282278652,1.65892E-20,1.68676E-18,toll-like receptor 2 [Source:MGI Symbol;Acc:MGI:1346060]
ENSMUSG00000018008,Cyth4,1700.817388,525.0498421,787.3186837,1.695322333,0.183240725,9.251886198,2.20565E-20,2.23401E-18,cytohesin 4 [Source:MGI Symbol;Acc:MGI:2441702]
ENSMUSG00000001025,S100a6,1581.536873,332.7088261,621.515313,2.248629184,0.243108493,9.249488389,2.2557E-20,2.27591E-18,S100 calcium binding protein A6 (calcyclin) [Source:MGI Symbol;Acc:MGI:1339467]
ENSMUSG00000021876,Rnase4,881.5085285,429.2646618,508.7951771,1.036257912,0.112047634,9.248369411,2.27943E-20,2.29105E-18,"ribonuclease, RNase A family 4 [Source:MGI Symbol;Acc:MGI:1926217]"
ENSMUSG00000026547,Tagln2,1228.703987,274.4463919,530.8994575,2.162290853,0.233900308,9.244497658,2.36348E-20,2.36646E-18,transgelin 2 [Source:MGI Symbol;Acc:MGI:1312985]
ENSMUSG00000017756,Slc12a7,429.7342273,160.9976878,234.2428547,1.415765009,0.153158983,9.243760847,2.37982E-20,2.37376E-18,"solute carrier family 12, member 7 [Source:MGI Symbol;Acc:MGI:1342283]"
ENSMUSG00000020101,Vsir,2438.780936,1142.405066,1462.012062,1.092859926,0.118254163,9.241619026,2.42795E-20,2.41259E-18,V-set immunoregulatory receptor [Source:MGI Symbol;Acc:MGI:1921298]
ENSMUSG00000023186,Vwa5a,1291.873043,645.1912468,787.0365567,0.999839464,0.108266149,9.235014607,2.58251E-20,2.55649E-18,von Willebrand factor A domain containing 5A [Source:MGI Symbol;Acc:MGI:1915026]
ENSMUSG00000024308,Tapbp,2306.232617,1139.166524,1393.057841,1.016277264,0.11036266,9.208524529,3.30638E-20,3.26077E-18,TAP binding protein [Source:MGI Symbol;Acc:MGI:1201689]
ENSMUSG00000035692,Isg15,538.4016137,52.60491551,173.2833713,3.349751918,0.363848827,9.206438687,3.37124E-20,3.31228E-18,ISG15 ubiquitin-like modifier [Source:MGI Symbol;Acc:MGI:1855694]
ENSMUSG00000022148,Fyb,699.3696833,166.324161,301.7728764,2.071736047,0.225118225,9.202880142,3.48482E-20,3.41109E-18,FYN binding protein [Source:MGI Symbol;Acc:MGI:1346327]
ENSMUSG00000026395,Ptprc,1026.134019,170.7486564,391.2953186,2.588251057,0.28148252,9.195068529,3.74756E-20,3.65463E-18,"protein tyrosine phosphatase, receptor type, C [Source:MGI Symbol;Acc:MGI:97810]"
